zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
41095,Warsaw,KY,WARSAW WATER WORKS,KY0390444,1988,GW,0,0,0,0.004,,2,78,B,38.7807,-84.8496,0,,,,0,0,false,0
41101,Ashland,KY,ASHLAND WATER WORKS,KY0100011,44402,SW,1,1,1,0.014,,2,46,D,38.4722,-82.6461,1,Consumer Confidence Report Rule,,,1,1,true,0
41102,Ashland,KY,ASHLAND WATER WORKS,KY0100011,44402,SW,1,1,1,0.014,,2,41,D,38.4218,-82.7173,1,Consumer Confidence Report Rule,,,1,1,true,0
41105,Ashland,KY,ASHLAND WATER WORKS,KY0100011,44402,SW,1,1,1,0.014,,2,56,C,38.3703,-82.6948,1,Consumer Confidence Report Rule,,,1,1,true,0
41114,Ashland,KY,ASHLAND WATER WORKS,KY0100011,44402,SW,1,1,1,0.014,,2,56,C,38.3703,-82.6948,1,Consumer Confidence Report Rule,,,1,1,true,0
41129,Catlettsburg,KY,BIG SANDY WATER DISTRICT,KY0100944,13044,SW,12,12,8,0.0019,,2,48,D,38.3799,-82.6321,1,Haloacetic Acids (HAA5),,,10,4,true,0
41139,Flatwoods,KY,FLATWOODS WATER COMPANY,KY0450132,9649,SW,0,0,0,0.002,,2,78,B,38.5188,-82.7212,0,,,,0,0,false,0
41141,Garrison,KY,GARRISON QUINCY HEIGHTS WATER DISTRICT,KY0680153,2908,GW,0,0,0,0.002,,2,78,B,38.5869,-83.2,0,,,,0,0,false,0
41143,Grayson,KY,RATTLESNAKE RIDGE WATER DISTRICT,KY0220555,11397,SW,4,4,2,0.0009,,2,63,C,38.3326,-82.9485,2,"Total Trihalomethanes (TTHM);Chlorite",,,4,3,true,0
41144,Greenup,KY,GREENUP WATER SYSTEM,KY0450169,12193,SW,0,0,0,,,2,60,C,38.5368,-82.9191,0,,,,0,0,false,0
41164,Olive Hill,KY,OLIVE HILL MUNICIPAL WATER WORKS,KY0220335,6192,SW,3,0,0,0.0022,,2,67,C,38.3001,-83.1741,0,,,,4,0,true,0
41169,Russell,KY,RUSSELL WATER COMPANY,KY0450376,5181,SW,4,4,2,0.001,,2,68,C,38.5173,-82.6977,1,Haloacetic Acids (HAA5),,,4,1,true,0
41171,Sandy Hook,KY,SANDY HOOK WATER DISTRICT,KY0320383,3528,GW,4,0,0,0.0012,,2,81,B,38.1316,-83.0797,0,,,,7,0,true,0
41175,South Shore,KY,CITY OF SOUTH SHORE WATER WORKS,KY0450410,6798,SW,0,0,0,0.003,,2,78,B,38.7148,-82.9366,0,,,,0,0,false,0
41179,Vanceburg,KY,VANCEBURG ELECTRIC PLANT BOARD,KY0680438,6921,SW,3,0,0,,,2,64,C,38.4699,-83.2702,0,,,,2,0,true,0
41183,Worthington,KY,WORTHINGTON MUNICIPAL WATER WORKS,KY0450478,1673,GW,0,0,0,0.0025,,2,78,B,38.5511,-82.7396,0,,,,2,0,false,0
41224,Inez,KY,MARTIN CO WATER DISTRICT #1,KY0800273,9003,SW,5,5,0,0.0027,,2,68,C,37.8754,-82.5337,1,Fecal Coliform,,,8,2,true,0
41230,Louisa,KY,LOUISA WATER DEPARTMENT,KY0640257,8236,SW,0,0,0,0.002,,2,78,B,38.1043,-82.6056,0,,,,0,0,false,0
41240,Paintsville,KY,PAINTSVILLE MUNICIPAL WATER WORKS,KY0580340,24354,SW,0,0,0,0.002,,2,73,B,37.8242,-82.7945,0,,,,0,0,false,0
41301,Campton,KY,CAMPTON WATER SYSTEM,KY1190061,6600,SW,6,0,0,0.001,,2,80,B,37.7287,-83.494,0,,,,9,0,true,0
41311,Beattyville,KY,BEATTYVILLE WATER WORKS,KY0650024,8428,SW,11,0,8,,,2,56,C,37.5999,-83.714,0,,,,8,0,true,0
41314,Booneville,KY,BOONEVILLE WATER AND SEWER,KY0950036,5346,SW,1,1,0,0.003,,2,82,B,37.4965,-83.6574,1,Chlorine residual,,,4,1,true,0
41339,Jackson,KY,BREATHITT CO WATER DISTRICT,KY0131012,5068,SW,28,15,11,0.003,,2,48,D,37.4868,-83.2913,1,Haloacetic Acids (HAA5),,,10,4,true,0
41465,Salyersville,KY,MAGOFFIN COUNTY WATER DISTRICT,KY0770525,8925,SW,17,9,2,,,2,48,D,37.7325,-83.0298,1,Fecal Coliform,,,10,2,true,0
41472,West Liberty,KY,MORGAN COUNTY WATER DISTRICT,KY0880594,7502,SW,5,1,2,0.003,,2,74,B,37.9215,-83.2596,1,Total Trihalomethanes (TTHM),,,2,1,true,0
41501,Pikeville,KY,MOUNTAIN WATER DIST,KY0980575,44057,SW,35,34,35,0.0022,,2,43,D,37.5161,-82.5173,1,Haloacetic Acids (HAA5),,,10,9,true,0
41502,Pikeville,KY,MOUNTAIN WATER DIST,KY0980575,44057,SW,35,34,35,0.0022,,2,53,D,37.4793,-82.5188,1,Haloacetic Acids (HAA5),,,10,9,true,0
41522,Elkhorn City,KY,ELKHORN CITY WATER DEPT,KY0980120,1723,SW,0,0,0,0.0007,,2,78,B,37.3109,-82.4091,0,,,,0,0,false,0
41537,Jenkins,KY,JENKINS WATER SYSTEM,KY0670213,2609,SW,25,22,10,0.0025,,2,53,D,37.1911,-82.6513,2,"Total Trihalomethanes (TTHM);Haloacetic Acids (HAA5)",,,10,5,true,0
41630,Garrett,KY,FRANCIS WATER COMPANY,KY0360152,459,GW,1,0,0,0.002,,2,68,C,37.4798,-82.8316,0,,,,4,0,true,0
41649,Martin,KY,MARTIN WATER DEPARTMENT,KY0360272,1167,SW,18,16,2,0.001,,2,46,D,37.5708,-82.7819,2,"Haloacetic Acids (HAA5);Total Trihalomethanes (TTHM)",,,10,8,true,0
41653,Prestonsburg,KY,PRESTONSBURG CITY UTILITIES,KY0360358,26788,SW,0,0,0,,,2,60,C,37.661,-82.7636,0,,,,1,0,false,0
41669,Wheelwright,KY,WHEELWRIGHT UTILITY COMMISSION,KY0360463,834,SW,0,0,0,0.002,,2,83,B,37.3314,-82.7156,0,,,,0,0,false,0
41701,Hazard,KY,HAZARD WATER DEPARTMENT,KY0970184,26730,SW,6,0,0,,,2,57,C,37.2983,-83.1912,0,,,,7,0,true,0
41702,Hazard,KY,HAZARD WATER DEPARTMENT,KY0970184,26730,SW,6,0,0,,,2,67,C,37.2495,-83.1932,0,,,,7,0,true,0
41721,Buckhorn,KY,VILLAGE OF BUCKHORN,KY0971007,875,SW,7,0,1,0.002,,2,78,B,37.301,-83.4936,0,,,,8,0,true,0
41749,Hyden,KY,HYDEN LESLIE CO WATER DISTRICT,KY0660204,9614,SW,0,0,0,,,2,70,B,37.1877,-83.4169,0,,,,0,0,false,0
41773,Vicco,KY,KNOTT CO WATER & SEWER DISTRICT,KY0600062,7056,SW,3,0,0,,,2,69,C,37.202,-83.0658,0,,,,2,0,true,0
41822,Hindman,KY,HINDMAN MUN WATER WORKS,KY0600198,1883,SW,8,0,0,0.002,,2,69,C,37.3359,-82.9804,0,,,,10,0,true,0
41837,Mayking,KY,LETCHER COUNTY WATER DISTRICT,KY0670462,2673,SW,0,0,0,0.006,,2,81,B,37.1302,-82.7427,0,,,,0,0,false,0
41840,Neon,KY,FLEMING-NEON WATER COMPANY,KY0670279,3212,SW,102,0,43,0.009,,2,54,D,37.1876,-82.711,0,,,,10,0,true,0
41858,Whitesburg,KY,WHITESBURG WATER WORKS,KY0670466,3861,SW,0,0,0,,,2,65,C,37.1388,-82.855,0,,,,8,1,true,0
42001,Paducah,KY,PADUCAH WATER WORKS,KY0730533,65004,SW,0,0,0,,,3,77,B,37.0634,-88.6632,0,,1,0,0,0,false,0
42002,Paducah,KY,PADUCAH WATER WORKS,KY0730533,65004,SW,0,0,0,,,3,88,A,37.0855,-88.7125,0,,1,0,0,0,false,0
42003,Paducah,KY,PADUCAH WATER WORKS,KY0730533,65004,SW,0,0,0,,,3,77,B,37.0368,-88.5934,0,,1,0,0,0,false,0
42020,Almo,KY,DEXTER ALMO HEIGHTS WATER DISTRICT,KY0180102,2275,GW,0,0,0,0.0019,,3,99,A,36.6923,-88.2929,0,,,,0,0,false,0
42021,Arlington,KY,MILBURN WATER DISTRICT,KY0200284,500,GW,0,0,0,0.005,,3,95,A,36.7903,-89.0128,0,,,,6,0,true,0
42023,Bardwell,KY,BARDWELL CITY UTILITIES,KY0200018,1227,GW,0,0,0,,1.53,3,88,A,36.8634,-89.0209,0,,,,0,0,false,0
42025,Benton,KY,NORTH MARSHALL WATER DISTRICT #1,KY0790319,16276,GW,6,0,0,0.0015,,3,87,A,36.8806,-88.3548,0,,,,9,0,true,0
42029,Calvert City,KY,CALVERT CITY MUNICIPAL WATER DEPARTMENT,KY0790056,4381,GW,0,0,0,0.002,,3,90,A,37.0147,-88.3811,0,,,,0,0,false,0
42032,Columbus,KY,COLUMBUS WATER WORKS,KY0530083,300,GW,6,0,0,0.0022,,3,96,A,36.7598,-89.1034,0,,,,4,0,true,0
42035,Cunningham,KY,CUNNINGHAM WATER DISTRICT,KY0200095,475,GW,6,0,0,0.0071,,3,87,A,36.8963,-88.8728,0,,,,10,0,true,0
42038,Eddyville,KY,EDDYVILLE WATER DEPARTMENT,KY0720113,3843,SW,0,0,0,0.002,,2,83,B,37.0664,-88.0494,0,,,,0,0,false,0
42041,Fulton,KY,FULTON MUNICIPAL WATER SYSTEM,KY0380149,4662,GW,2,2,0,,,3,80,B,36.5475,-88.8749,1,Contaminant 0700,,,4,1,true,0
42045,Grand Rivers,KY,GRAND RIVERS WATER SYSTEM,KY0700162,3980,SW,0,0,0,0.003,,2,83,B,37.0762,-88.2647,0,,,,0,0,false,0
42048,Hardin,KY,HARDIN WATER DEPARTMENT,KY0790173,1606,GW,3,0,0,,,3,86,A,36.7762,-88.2622,0,,,,2,0,true,0
42049,Hazel,KY,SOUTH 641 WATER DISTRICT,KY0180185,1160,GW,0,0,0,,,3,88,A,36.5422,-88.3319,0,,,,0,0,false,0
42050,Hickman,KY,HICKMAN WATER DEPARTMENT,KY0380193,3191,GW,20,2,2,0.002,,3,93,A,36.5593,-89.1947,1,Chlorine residual,,,10,1,true,0
42053,Kevil,KY,KEVIL WATER DEPARTMENT,KY0040223,1782,GW,45,0,0,0.003,,3,81,B,37.0872,-88.8764,0,,,,5,0,true,0
42055,Kuttawa,KY,LYON COUNTY WATER DISTRICT,KY0720933,6744,SW,19,15,10,0.009,,2,37,F,37.0619,-88.1498,2,"Total Trihalomethanes (TTHM);Haloacetic Acids (HAA5)",,,10,5,true,0
42058,Ledbetter,KY,LEDBETTER WATER DISTRICT,KY0700243,2729,SW,18,1,2,0.0035,,2,82,B,37.0611,-88.4665,1,Stage 2 DBP Rule,,,10,1,true,0
42064,Marion,KY,MARION WATER DEPARTMENT,KY0280267,3039,SW,8,4,1,0.002,,2,76,B,37.3254,-88.1005,1,Haloacetic Acids (HAA5),,,9,1,true,0
42066,Mayfield,KY,MAYFIELD ELECTRIC & WATER,KY0420274,12379,GW,4,0,0,0.002,,3,83,B,36.7327,-88.6506,0,,,,2,0,true,0
42071,Murray,KY,MURRAY WATER SYSTEM,KY0180306,26302,GW,47,0,15,0.0026,,3,76,B,36.6099,-88.3032,0,,,,10,0,true,0
42078,Salem,KY,CRITTENDEN-LIVINGSTON CO WATER DISTRICT,KY0700532,9571,SW,2,2,0,0.004,,2,81,B,37.2553,-88.2711,1,Chlorite,,,4,1,true,0
42079,Sedalia,KY,MADISONVILLE LIGHT & WATER,KY0540936,28102,SW,1,1,0,0.0065,,2,77,B,36.5748,-88.5815,1,Consumer Confidence Report Rule,,,4,1,true,0
42081,Smithland,KY,SMITHLAND WATER & SEWER,KY0700401,989,SW,48,44,29,0.0035,,2,53,D,37.2387,-88.3757,1,Haloacetic Acids (HAA5),,,10,13,true,0
42082,Symsonia,KY,SYMSONIA WATER DISTRICT,KY0420423,1810,GW,0,0,0,,,3,82,B,36.9044,-88.5153,0,,,,2,0,false,0
42087,Wickliffe,KY,WICKLIFFE MUNICIPAL WATER SYSTEM,KY0040469,1264,GW,1,0,1,0.014,,3,65,C,36.968,-89.0177,0,,,,1,0,true,0
42088,Wingo,KY,WINGO WATER & SEWER DEPARTMENT,KY0420475,965,GW,0,0,0,0.005,1.38,3,99,A,36.6253,-88.7394,0,,,,2,0,true,0
42101,Bowling Green,KY,WARREN COUNTY WATER DISTRICT,KY1140487,91118,SW,0,0,0,0.002,,2,73,B,37.0174,-86.4518,0,,1,0,0,0,false,0
42102,Bowling Green,KY,WARREN COUNTY WATER DISTRICT,KY1140487,91118,SW,0,0,0,0.002,,2,83,B,36.9223,-86.387,0,,1,0,0,0,false,0
42103,Bowling Green,KY,WARREN COUNTY WATER DISTRICT,KY1140487,91118,SW,0,0,0,0.002,,2,78,B,36.9663,-86.3933,0,,1,0,0,0,false,0
42104,Bowling Green,KY,WARREN COUNTY WATER DISTRICT,KY1140487,91118,SW,0,0,0,0.002,,2,78,B,36.9375,-86.4481,0,,1,0,0,0,false,0
42127,Cave City,KY,MAMMOTH CAVE/CENTRAL SYSTEM,KY0310940,5000,SW,3,1,0,0.002,,1,69,C,37.117,-85.9443,1,Stage 2 DBP Rule,,,6,1,true,0
42129,Edmonton,KY,EDMONTON WATER WORKS,KY0850115,8515,SW,0,0,0,0.003,,1,70,B,37.0008,-85.6095,0,,,,0,0,false,0
42133,Fountain Run,KY,FOUNTAIN RUN WATER DISTRICT #1,KY0860141,1485,SW,0,0,0,,,1,55,C,36.72,-85.952,0,,,,0,0,false,0
42134,Franklin,KY,FRANKLIN WATER WORKS,KY1070144,15150,SW,0,0,0,0.0018,,2,78,B,36.7254,-86.57,0,,,,0,0,false,0
42135,Franklin,KY,FRANKLIN WATER WORKS,KY1070144,15150,SW,0,0,0,0.0018,,2,83,B,36.7223,-86.5772,0,,,,0,0,false,0
42141,Glasgow,KY,GLASGOW WATER COMPANY,KY0050929,36766,SW,0,0,0,0.002,,1,65,C,36.9882,-85.9221,0,,,,0,0,false,0
42142,Glasgow,KY,GLASGOW WATER COMPANY,KY0050929,36766,SW,0,0,0,0.002,,1,66,C,36.9959,-85.9119,0,,,,0,0,false,0
42164,Scottsville,KY,ALLEN COUNTY WATER DISTRICT,KY0020956,16398,SW,0,0,0,0.002,,1,70,B,36.7614,-86.1929,0,,,,0,0,false,0
42167,Tompkinsville,KY,TOMPKINSVILLE WATER WORKS,KY0860426,2404,SW,12,12,1,0.005,,1,55,C,36.7236,-85.7009,2,"Total Trihalomethanes (TTHM);Fecal Coliform",,,10,5,true,0
42202,Adairville,KY,SOUTH LOGAN WATER ASSOCIATION,KY0710707,5198,SW,0,0,0,,,2,75,B,36.6914,-86.8585,0,,,,0,0,false,0
42206,Auburn,KY,AUBURN MUN WATER WORKS,KY0710012,1931,SW,3,3,0,0.003,,2,80,B,36.8818,-86.7198,1,Haloacetic Acids (HAA5),,,4,1,true,0
42210,Brownsville,KY,EDMONSON CO WATER DISTRICT,KY0310114,17848,SW,53,49,8,0.002,,2,50,D,37.2229,-86.2923,2,"Contaminant 0800;Fecal Coliform",,,10,11,true,0
42211,Cadiz,KY,BARKLEY LAKE WATER DISTRICT,KY1110019,14284,SW,0,0,0,0.003,,2,83,B,36.802,-87.8286,0,,,,0,0,false,0
42220,Elkton,KY,TODD COUNTY WATER DISTRICT,KY1100944,9801,SW,0,0,0,,,2,75,B,36.9094,-87.1678,0,,,,0,0,false,0
42223,Fort Campbell,KY,FORT CAMPBELL,KY0241001,22000,GW,0,0,0,,,2,72,B,36.6543,-87.4606,0,,,,1,0,false,0
42234,Guthrie,KY,GUTHRIE WATER WORKS,KY1100171,2421,SW,1,1,0,0.002,,2,82,B,36.7149,-87.1502,1,Stage 2 DBP Rule,,,4,1,true,0
42240,Hopkinsville,KY,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,KY0240201,41350,SW,4,0,0,,,2,58,C,36.8621,-87.4851,0,,,,2,0,true,0
42241,Hopkinsville,KY,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,KY0240201,41350,SW,4,0,0,,,2,73,B,36.8656,-87.4912,0,,,,2,0,true,0
42256,Lewisburg,KY,LEWISBURG WATER WORKS,KY0710247,3119,SW,33,19,17,,,2,50,D,37.0037,-86.9887,1,Haloacetic Acids (HAA5),,,10,6,true,0
42261,Morgantown,KY,MORGANTOWN WATER SYSTEM,KY0160294,2628,SW,1,1,0,,,2,69,C,37.2002,-86.6859,1,Stage 2 DBP Rule,,,4,1,true,0
42262,Oak Grove,KY,OAK GROVE UTILITIES OFFICE,KY0240329,8762,SW,0,0,0,,,2,75,B,36.6652,-87.4255,0,,,,0,0,false,0
42276,Russellville,KY,RUSSELLVILLE MUN WATER WORKS,KY0710378,8613,SW,11,0,0,,,2,65,C,36.8453,-86.8823,0,,,,8,0,true,0
42286,Trenton,KY,TRENTON WATER WORKS,KY1100428,950,SW,0,0,0,,,2,72,B,36.7314,-87.2611,0,,,,0,0,false,0
42301,Owensboro,KY,OWENSBORO MUNICIPAL UTILITIES,KY0300336,60473,GW,0,0,0,0.00136,,2,73,B,37.7513,-87.1554,0,,0,0,0,0,false,0
42302,Owensboro,KY,OWENSBORO MUNICIPAL UTILITIES,KY0300336,60473,GW,0,0,0,0.00136,,2,83,B,37.7455,-87.1128,0,,0,0,0,0,false,0
42303,Owensboro,KY,OWENSBORO MUNICIPAL UTILITIES,KY0300336,60473,GW,0,0,0,0.00136,,2,73,B,37.7559,-87.0803,0,,0,0,0,0,false,0
42304,Owensboro,KY,OWENSBORO MUNICIPAL UTILITIES,KY0300336,60473,GW,0,0,0,0.00136,,2,83,B,37.7455,-87.1128,0,,0,0,0,0,false,0
42325,Bremen,KY,MUHLENBERG CO WATER DISTRICT #3,KY0890304,7075,SW,0,0,0,,,2,72,B,37.343,-87.233,0,,,,0,0,false,0
42327,Calhoun,KY,BEECH GROVE WATER SYSTEM,KY0750529,1461,SW,26,22,6,,,2,40,D,37.575,-87.2773,1,Haloacetic Acids (HAA5),,,10,8,true,0
42330,Central City,KY,CENTRAL CITY WATER & SEWER,KY0890071,5601,SW,0,0,0,,,2,75,B,37.3007,-87.1202,0,,,,0,0,false,0
42337,Drakesboro,KY,DRAKESBORO WATER DEPARTMENT,KY0890106,888,SW,16,16,9,0.002,,2,58,C,37.2136,-87.048,1,Total Trihalomethanes (TTHM),,,10,4,true,0
42343,Fordsville,KY,FORDSVILLE WATER DISTRICT,KY0920136,927,SW,1,1,1,,,2,71,B,37.6297,-86.7263,1,Total Trihalomethanes (TTHM),,,0,1,true,0
42345,Greenville,KY,MUHLENBERG CO WATER DISTRICT,KY0890302,16845,SW,19,15,2,,,2,57,C,37.2076,-87.1806,3,"Fecal Coliform;Total Trihalomethanes (TTHM);Haloacetic Acids (HAA5)",,,10,6,true,0
42347,Hartford,KY,OHIO COUNTY WATER DISTRICT,KY0920332,16511,SW,1,1,0,0.003,,2,82,B,37.4785,-86.918,1,Total Trihalomethanes (TTHM),,,4,1,true,0
42348,Hawesville,KY,HAWESVILLE WATER WORKS,KY0460182,3225,GW,0,0,0,0.002,,2,83,B,37.8503,-86.7638,0,,,,0,0,false,0
42350,Island,KY,ISLAND WATER DEPARTMENT,KY0750207,1512,SW,0,0,0,,,2,75,B,37.4471,-87.1692,0,,,,0,0,false,0
42351,Lewisport,KY,LEWISPORT MUNICIPAL WATER WORKS,KY0460248,3249,GW,57,0,23,,,2,61,C,37.909,-86.8957,0,,,,9,0,true,0
42352,Livermore,KY,NORTH MCLEAN CO WATER DISTRICT,KY0300320,2934,SW,0,0,0,0.002,,2,83,B,37.5045,-87.1239,0,,,,7,0,true,0
42372,Sacramento,KY,SACRAMENTO WATER WORKS,KY0750907,2435,SW,0,0,0,0.0038,,2,83,B,37.4177,-87.2736,0,,,,0,0,false,0
42378,Whitesville,KY,WHITESVILLE WATER WORKS,KY0300467,3672,GW,0,0,0,,,2,75,B,37.6834,-86.8699,0,,,,0,0,false,0
42404,Clay,KY,CLAY WATER WORKS,KY1170073,1287,SW,4,1,0,0.002,,2,82,B,37.4756,-87.8368,1,Stage 2 DBP Rule,,,8,1,true,0
42408,Dawson Springs,KY,DAWSON SPRINGS WATER & SEWER,KY0540958,2631,SW,0,0,0,,,2,75,B,37.1964,-87.6821,0,,,,0,0,false,0
42409,Dixon,KY,WEBSTER CO WATER DISTRICT,KY1170995,5940,SW,0,0,0,0.002,,2,83,B,37.5106,-87.7019,0,,,,0,0,false,0
42410,Earlington,KY,EARLINGTON WATER & SEWER,KY0540108,1708,SW,6,0,1,0.003,,2,79,B,37.2742,-87.5119,0,,,,8,0,true,0
42411,Fredonia,KY,FREDONIA WATER DEPARTMENT,KY0170146,1040,SW,3,0,0,0.002,,2,82,B,37.213,-88.0112,0,,,,3,0,true,0
42413,Hanson,KY,HANSON WATER SYSTEM,KY0540656,2157,SW,17,14,7,0.003,,2,50,D,37.4382,-87.4751,1,Haloacetic Acids (HAA5),,,10,4,true,0
42419,Henderson,KY,HENDERSON WATER UTILITY/NORTH,KY0510188,31705,SW,3,0,0,0.000427,,2,82,B,37.8072,-87.5991,0,,,,4,0,true,0
42420,Henderson,KY,HENDERSON WATER UTILITY/NORTH,KY0510188,31705,SW,3,0,0,0.000427,,2,67,C,37.8274,-87.5632,0,,,,4,0,true,0
42431,Madisonville,KY,NORTH HOPKINS WATER DISTRICT,KY0540138,3725,SW,2,0,0,,,2,69,C,37.3256,-87.4953,0,,,,2,0,true,0
42437,Morganfield,KY,UNION COUNTY WATER DISTRICT,KY1130433,6117,SW,39,39,31,0.005,,2,58,C,37.6869,-87.9439,3,"Haloacetic Acids (HAA5);Total Trihalomethanes (TTHM);Consumer Confidence Report Rule",,,10,15,true,0
42440,Mortons Gap,KY,MORTONS GAP WATER DEPARTMENT,KY0540269,1485,SW,0,0,0,,,2,75,B,37.249,-87.4615,0,,,,0,0,false,0
42441,Nebo,KY,NEBO WATER DISTRICT,KY0540977,4702,SW,6,6,3,,,2,53,D,37.3683,-87.6865,1,Haloacetic Acids (HAA5),,,7,2,true,0
42442,Nortonville,KY,NORTONVILLE WATER WORKS,KY0540328,2611,GW,0,0,0,0.002,,2,78,B,37.1834,-87.4605,0,,,,0,0,false,0
42445,Princeton,KY,PRINCETON WATER & SEWER COMMISSION,KY0170360,7007,SW,0,0,0,0.002,,2,78,B,37.1151,-87.8632,0,,,,0,0,false,0
42450,Providence,KY,PROVIDENCE WATER WORKS,KY1170361,4538,SW,119,111,86,0.007,,2,53,D,37.405,-87.7505,2,"Total Trihalomethanes (TTHM);Haloacetic Acids (HAA5)",,,10,15,true,0
42455,Sebree,KY,SEBREE WATER DEPARTMENT,KY1170388,1743,SW,11,1,1,0.003,,2,79,B,37.5889,-87.5255,1,Consumer Confidence Report Rule,,,9,1,true,0
42456,Slaughters,KY,SLAUGHTERS WATER WORKS,KY1170400,659,SW,4,0,0,,,2,73,B,37.5054,-87.5053,0,,,,2,0,true,0
42459,Sturgis,KY,STURGIS WATER WORKS,KY1130422,3490,SW,26,24,16,,,2,45,D,37.5487,-87.9965,1,Haloacetic Acids (HAA5),,,10,7,true,0
42461,Uniontown,KY,UNIONTOWN WATER & SEWER DEPT,KY1130434,1496,SW,15,15,9,,,2,50,D,37.7677,-87.9263,1,Haloacetic Acids (HAA5),,,10,4,true,0
42464,White Plains,KY,WHITE PLAINS WATER SYSTEM,KY0540465,1871,GW,0,0,0,0.002,,2,83,B,37.1788,-87.3644,0,,,,0,0,false,0
42501,Somerset,KY,SOMERSET WATER SERVICE,KY1000403,29700,SW,2,0,0,0.002,,1,64,C,37.1029,-84.5443,0,,,,2,0,true,0
42502,Somerset,KY,SOMERSET WATER SERVICE,KY1000403,29700,SW,2,0,0,0.002,,1,65,C,37.092,-84.6041,0,,,,2,0,true,0
42503,Somerset,KY,SOMERSET WATER SERVICE,KY1000403,29700,SW,2,0,0,0.002,,1,64,C,37.1566,-84.5248,0,,,,2,0,true,0
42518,Bronston,KY,BRONSTON WATER ASSOCIATON INC,KY1000043,5114,SW,3,0,0,,,1,54,D,36.9525,-84.6314,0,,,,7,0,true,0
42519,Burnside,KY,BURNSIDE WATER COMPANY,KY1000050,2284,SW,0,0,0,0.002,,1,66,C,36.9393,-84.5357,0,,,,0,0,false,0
42539,Liberty,KY,EAST CASEY CO WATER DISTRICT,KY0230556,12460,SW,8,0,2,0.002,,1,58,C,37.3146,-84.9719,0,,,,10,0,true,0
42553,Science Hill,KY,SCIENCE HILL WATER WORKS,KY1000362,5940,SW,0,0,0,,,1,55,C,37.1683,-84.6487,0,,,,0,0,false,0
42567,Eubank,KY,EUBANK WATER SYSTEM,KY1000124,12492,SW,0,0,0,0.0021,,1,66,C,37.2642,-84.6066,0,,,,0,0,false,0
42602,Albany,KY,ALBANY WATER WORKS,KY0270003,9042,SW,20,4,0,0.002,,2,78,B,36.6857,-85.1407,1,Total Trihalomethanes (TTHM),,,10,2,true,0
42629,Jamestown,KY,JAMESTOWN MUNICIPAL WATER WORKS,KY1040210,7402,SW,0,0,0,0.0067,,1,66,C,36.968,-85.0968,0,,,,0,0,false,0
42633,Monticello,KY,MONTICELLO WATER & SEWER COMMISSION,KY1160291,21000,SW,7,0,1,0.002,,2,78,B,36.8674,-84.8254,0,,,,7,0,true,0
42642,Russell Springs,KY,RUSSELL SPRINGS WATER & SEWER,KY1040377,9409,SW,5,5,2,0.003,,1,52,D,37.0551,-85.0375,1,Total Trihalomethanes (TTHM),,,4,1,true,0
42653,Whitley City,KY,MCCREARY COUNTY WATER DISTRICT,KY0740276,34439,SW,0,0,0,,,2,72,B,36.7217,-84.4676,0,,,,0,0,false,0
42701,Elizabethtown,KY,HARDIN COUNTY WATER DISTRICT #2,KY0470175,76326,SW,3,0,0,0.006,,2,70,B,37.6848,-85.8784,0,,0,0,2,0,true,0
42702,Elizabethtown,KY,HARDIN COUNTY WATER DISTRICT #2,KY0470175,76326,SW,3,0,0,0.006,,2,80,B,37.694,-85.8591,0,,0,0,2,0,true,0
42713,Bonnieville,KY,MUNFORDVILLE WATER DEPT,KY0500305,2109,SW,2,0,2,0.015,,1,29,F,37.3741,-85.896,0,,,,0,0,false,0
42717,Burkesville,KY,CUMBERLAND CO WATER DISTRICT,KY0290271,7099,SW,7,3,1,0.002,,1,64,C,36.8068,-85.397,1,Consumer Confidence Report Rule,,,10,1,true,0
42718,Campbellsville,KY,CAMPBELLSVILLE MUNICIPAL WATER,KY1090060,24874,SW,4,1,1,0.003,,1,66,C,37.3466,-85.3508,1,Consumer Confidence Report Rule,,,2,1,true,0
42719,Campbellsville,KY,CAMPBELLSVILLE MUNICIPAL WATER,KY1090060,24874,SW,4,1,1,0.003,,1,61,C,37.3379,-85.3304,1,Consumer Confidence Report Rule,,,2,1,true,0
42743,Greensburg,KY,GREENSBURG WATER WORKS,KY0440168,2396,SW,3,0,0,,,1,61,C,37.243,-85.5236,0,,,,6,0,true,0
42748,Hodgenville,KY,LARUE COUNTY WATER DISTRICT #1,KY0620237,9062,SW,11,9,3,0.003,,2,60,C,37.5746,-85.7232,1,Total Trihalomethanes (TTHM),,,10,2,true,0
42749,Horse Cave,KY,GREEN RIVER VALLEY WATER DISTRICT,KY0500166,17431,SW,0,0,0,0.002,,1,70,B,37.1849,-85.8785,0,,,,0,0,false,0
42754,Leitchfield,KY,GRAYSON COUNTY WATER DISTRICT,KY0430616,20033,SW,4,0,2,0.001,,2,78,B,37.4603,-86.3249,0,,,,5,0,true,0
