zip,ccr_available,ccr_year,ccr_system_name,ccr_pwsid,ccr_contaminant_count,ccr_violations,ccr_source_type,ccr_lead_90th_ppb,ccr_copper_90th_ppb,ccr_top_contaminants
94518,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94519,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94520,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94521,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94522,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94524,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94527,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94529,True,2023,Contra Costa Water District,CA0710003,32,1,"Sacramento-San Joaquin River Delta (surface water from four intake locations: Old River, Rock Slough, Mallard Slough, Middle River); Los Vaqueros Reservoir storage",,0.2,Chlorite (0.3 mg/L*); Manganese (101 μg/L); Odor-threshold (2 units)
94531,True,2024,CITY OF ANTIOCH,CA0710001,1,0,Surface Water,,,
94533,True,2024,CITY OF FAIRFIELD,CA4810003,1,1,Surface Water,,,
94534,True,2024,CITY OF FAIRFIELD,CA4810003,1,1,Surface Water,,,
94536,True,2023,Alameda County Water District,CA0110001,18,1,"Surface water (Sacramento-San Joaquin Delta, Lake Del Valle, Hetch Hetchy Reservoir, local reservoirs), purchased San Francisco water, local groundwater (Niles Cone Groundwater Basin), desalinated water",5.4,0.36,Aluminum (0.07 ppm); Bromate (6.1 ppb); Disinfectant Residual (as Cl2) (3.4 ppm); 5 Haloacetic Acids (HAA5) (46 ppb); Total Trihalomethanes (TTHMs) (62 ppb)
94537,True,2023,Alameda County Water District,CA0110001,18,1,"Surface water (Sacramento-San Joaquin Delta, Lake Del Valle, Hetch Hetchy Reservoir, local reservoirs), purchased San Francisco water, local groundwater (Niles Cone Groundwater Basin), desalinated water",5.4,0.36,Aluminum (0.07 ppm); Bromate (6.1 ppb); Disinfectant Residual (as Cl2) (3.4 ppm); 5 Haloacetic Acids (HAA5) (46 ppb); Total Trihalomethanes (TTHMs) (62 ppb)
94538,True,2023,Alameda County Water District,CA0110001,18,1,"Surface water (Sacramento-San Joaquin Delta, Lake Del Valle, Hetch Hetchy Reservoir, local reservoirs), purchased San Francisco water, local groundwater (Niles Cone Groundwater Basin), desalinated water",5.4,0.36,Aluminum (0.07 ppm); Bromate (6.1 ppb); Disinfectant Residual (as Cl2) (3.4 ppm); 5 Haloacetic Acids (HAA5) (46 ppb); Total Trihalomethanes (TTHMs) (62 ppb)
94539,True,2023,Alameda County Water District,CA0110001,18,1,"Surface water (Sacramento-San Joaquin Delta, Lake Del Valle, Hetch Hetchy Reservoir, local reservoirs), purchased San Francisco water, local groundwater (Niles Cone Groundwater Basin), desalinated water",5.4,0.36,Aluminum (0.07 ppm); Bromate (6.1 ppb); Disinfectant Residual (as Cl2) (3.4 ppm); 5 Haloacetic Acids (HAA5) (46 ppb); Total Trihalomethanes (TTHMs) (62 ppb)
94540,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94541,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94542,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94543,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94544,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94545,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94550,True,2024,CITY OF LIVERMORE,CA0110011,1,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
94551,True,2024,CITY OF LIVERMORE,CA0110011,1,1,Surface Water and Ground Water,,,Turbidity (5 NTU*)
94553,True,2024,CITY OF MARTINEZ,CA0710006,0,0,Surface Water and Ground Water,,,
94555,True,2023,Alameda County Water District,CA0110001,18,1,"Surface water (Sacramento-San Joaquin Delta, Lake Del Valle, Hetch Hetchy Reservoir, local reservoirs), purchased San Francisco water, local groundwater (Niles Cone Groundwater Basin), desalinated water",5.4,0.36,Aluminum (0.07 ppm); Bromate (6.1 ppb); Disinfectant Residual (as Cl2) (3.4 ppm); 5 Haloacetic Acids (HAA5) (46 ppb); Total Trihalomethanes (TTHMs) (62 ppb)
94557,True,2022,City of Hayward,CA0110006,31,0,"Surface water from Sierra Nevada Mountains (Hetch Hetchy aqueducts) and local watersheds in Alameda and San Mateo Counties, supplemented with treated water from SFPUC local facilities",3.1,103,Turbidity (Unfiltered Hetch Hetchy Water) (3.4 NTU); Turbidity (Filtered Water from Sunol Valley WTP) (2.2 NTU); Total Trihalomethanes (46 ppb); Five Haloacetic Acids (31.9 ppb); Chloramine (as chlorine) (3 ppm)
94558,True,2024,"NAPA, CITY OF",CA2810003,1,0,Surface Water,,,
94559,True,2024,"NAPA, CITY OF",CA2810003,1,0,Surface Water,,,
94561,True,2024,DIABLO WATER DISTRICT,CA0710007,0,0,Surface Water and Ground Water,,,
94565,True,2024,CITY OF PITTSBURG,CA0710008,1,0,Surface Water (Purchased),,,
94566,True,2024,DUBLIN SAN RAMON SERVICES DISTRICT,CA0110009,1,0,Surface Water (Purchased),,,
94581,True,2024,"NAPA, CITY OF",CA2810003,1,0,Surface Water,,,
94588,True,2024,DUBLIN SAN RAMON SERVICES DISTRICT,CA0110009,1,0,Surface Water (Purchased),,,
94589,True,2023,City of Vallejo Water System,CA4810007,22,0,Surface water: Lake Berryessa (via Putah South Canal) and Lake Oroville (via Sacramento River and North Bay Aqueduct),,0.73,"Copper (0.73 ppm); Trihalomethanes, Total (63 ppb); Haloacetic Acids, Sum of HAA5 (32 ppb)"
94590,True,2023,City of Vallejo Water System,CA4810007,22,0,Surface water: Lake Berryessa (via Putah South Canal) and Lake Oroville (via Sacramento River and North Bay Aqueduct),,0.73,"Copper (0.73 ppm); Trihalomethanes, Total (63 ppb); Haloacetic Acids, Sum of HAA5 (32 ppb)"
94591,True,2023,City of Vallejo Water System,CA4810007,22,0,Surface water: Lake Berryessa (via Putah South Canal) and Lake Oroville (via Sacramento River and North Bay Aqueduct),,0.73,"Copper (0.73 ppm); Trihalomethanes, Total (63 ppb); Haloacetic Acids, Sum of HAA5 (32 ppb)"
94592,True,2023,City of Vallejo Water System,CA4810007,22,0,Surface water: Lake Berryessa (via Putah South Canal) and Lake Oroville (via Sacramento River and North Bay Aqueduct),,0.73,"Copper (0.73 ppm); Trihalomethanes, Total (63 ppb); Haloacetic Acids, Sum of HAA5 (32 ppb)"
94601,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94602,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94603,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94604,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94605,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94606,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94607,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94609,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94610,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94611,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94612,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
94613,True,2024,East Bay Municipal Utility District,CA0110005,19,0,"Mokelumne River (Pardee Reservoir), Sacramento River (drought supply), local runoff blended at terminal reservoirs (Briones, San Pablo, Upper San Leandro)",,,"Lead (13.3 ppb); Chloramine as chlorine (3.73 ppm); Haloacetic acids, 5 species (53 ppb); Trihalomethanes (68 ppb); Specific Conductance (530 μS/cm)"
